seller_id,seller_state,seller_city,total_orders,unique_products,total_revenue,profit_proxy,avg_price,avg_review_score,on_time_pct,freight_ratio_pct
dfc5fb7259bb2b599ca565e6e9448f0f,SP,sao bernardo do campo,33,11,6124.63,5403.28,180.14,4.12,97.0,11.8
f12ff17ad8bbf01ec5c33b17e506649b,SP,sao paulo,28,13,6101.0,5473.12,217.89,3.86,89.3,10.3
bacb1f0ed56ad24198f5810d2b3fe9a5,SP,jacarei,38,20,6078.05,5308.4,159.95,4.32,97.4,12.7
6f892e20a171e98efe17fdb971ff319b,SP,sao paulo,41,5,6049.0,5191.51,120.98,3.9,112.2,14.2
ad781527c93d00d89a11eecd9dcad7c1,SP,sao jose do rio preto,38,2,6039.63,3866.14,158.94,3.34,68.4,36.0
2c9e548be18521d1c43cde1c582c6de8,SP,mogi das cruzes,124,15,6013.56,3557.03,35.17,3.95,114.5,40.8
ba143b05f0110f0dc71ad71b4466ce92,SP,sao paulo,83,22,5998.7,4688.03,71.41,4.46,85.5,21.8
9baf5cb77970f539089d09a38bcec5c3,SP,indaiatuba,31,25,5989.68,5458.02,187.18,4.44,103.2,8.9
f4c4daa86e30c7e5a553a8d518ac03a5,PR,cascavel,18,18,5984.31,5644.12,332.46,4.0,94.4,5.7
bba74270a87732727b5a3b4fd9ac1c39,MG,betim,35,20,5964.6,5220.86,149.12,3.88,114.3,12.5
8e6cc767478edae941d9bd9eb778d77a,MG,araguari,100,58,5957.31,3738.95,54.16,4.03,102.0,37.2
688756f717c462a206ad854c5027a64a,SP,guarulhos,81,40,5956.66,4021.48,59.57,3.78,112.3,32.5
37515688008a7a40ac93e3b2e4ab203f,SP,dracena,227,3,5954.1,2557.45,24.91,4.09,94.7,57.0
6a8b085f816a1f75f92dbac6eb545f8f,SP,bebedouro,125,70,5945.67,3779.69,44.37,4.16,97.6,36.4
26d8a1c7c75d513045798992ead43aa2,PR,apucarana,34,20,5937.13,5283.8,164.92,4.33,97.1,11.0
0691148aee60ca47977c187804f935ae,PR,londrina,47,37,5904.41,4362.5,109.34,4.0,110.6,26.1
f84a00e60c73a49e7e851c9bdca3a5bb,RJ,rio de janeiro,88,22,5849.24,3918.14,60.3,3.72,98.9,33.0
e06f09ec0a4aca210779cf1cfc63cf19,SP,sao paulo,29,25,5833.39,5179.06,176.77,4.03,106.9,11.2
02d35243ea2e497335cd0f076b45675d,RN,natal,14,3,5794.0,5188.05,362.13,2.69,71.4,10.5
0bf0150d5b9d60d9cd2906003332f085,SP,sao paulo,39,15,5774.6,4676.86,93.14,3.71,128.2,19.0
05d2173d43ea568aa0540eba70d2ca76,MG,alfenas,62,48,5759.66,4080.39,87.27,4.0,100.0,29.2
91f848e9f4be368f4318775aac733370,SP,sao paulo,60,10,5703.6,4497.87,80.33,4.38,115.0,21.1
9616352088dcf83a7c06637f4ebf1c80,PR,umuarama,91,5,5703.0,3919.44,58.19,4.28,107.7,31.3
f46490624488d3ff7ce78613913a7711,SP,guarulhos,80,34,5690.95,3997.54,65.41,3.57,96.3,29.8
8c16d1f32a54d92897cc437244442e1b,SC,blumenau,108,25,5642.6,3530.53,47.82,4.33,107.4,37.4
e8b4225284fbb02d16f200513f1f395d,SP,novo horizonte,30,18,5638.62,4364.64,187.95,4.3,90.0,22.6
080102cd0a76b09e0dcf55fcacc60e05,MG,belo horizonte,122,43,5612.65,3451.82,43.85,4.53,100.8,38.5
b14db04aa7881970e83ffa9426897925,SP,sorocaba,78,12,5595.9,3491.4,53.29,3.8,119.2,37.6
f181738b150df1f37cb0bd72e705b193,SP,carapicuiba,36,8,5529.7,4426.65,149.45,4.49,91.7,19.9
04aa0a1c5ce6b222003403a3e11c3cc0,SP,cosmopolis,11,8,5518.0,4696.49,324.59,3.53,136.4,14.9
cc3d14116804f7209f3884f6367f1152,PR,curitiba,27,4,5477.8,4895.01,182.59,4.67,107.4,10.6
94e93ce877be27a515118dbfd2c2be41,SP,votuporanga,29,18,5436.58,4583.12,159.9,4.03,117.2,15.7
575df70bde3f9f2b30bf8d2e9910d725,SP,sao jose do rio preto,27,17,5410.05,4656.68,159.12,4.12,118.5,13.9
2a261b5b644fa05f4f2700eb93544f2c,SP,porto ferreira,51,21,5405.0,3343.68,65.12,3.34,125.5,38.1
e2aee0892199b1d92530e371abd825bf,PR,rolandia,36,13,5392.77,2876.66,138.28,3.9,94.4,46.7
3ade81dab5a172b88e1871c28ae05260,SP,sao jose do rio preto,28,10,5383.6,3945.61,179.45,4.24,92.9,26.7
23c38debaffe4a25a30fdbd9b586a13f,SP,votorantim,41,12,5382.18,4547.8,117.0,4.3,95.1,15.5
83deb69e889cf80f82be1dc6d5f2d486,SC,florianopolis,40,14,5363.01,4449.37,127.69,4.36,100.0,17.0
817245bcc3badd82bbd222e0366951a6,SP,bauru,28,3,5345.6,4646.37,121.49,4.15,153.6,13.1
e62b2d6ac10570a035a30bafcf01d263,SP,sao paulo,62,24,5340.39,4305.31,75.22,3.83,96.8,19.4
916c9de0b5ad957346eeeb12f332687e,PR,curitiba,22,4,5336.5,4858.73,197.65,4.37,122.7,9.0
3be634553519fb6536a03e1358e9fdc7,SP,sao paulo,80,38,5290.92,3475.46,55.11,4.0,110.0,34.3
e0878efa0e0b7e5313ac0b43bc04c081,PR,curitiba,26,4,5285.3,4745.55,182.25,3.55,88.5,10.2
b6d44737c043328708f6749c2dbe50bd,SP,santo andre,61,23,5284.6,3735.19,66.89,4.57,123.0,29.3
02ecc2a19303f05e59ce133fd923fff7,SP,santo andre,21,17,5264.19,4785.98,219.34,4.54,114.3,9.1
e9c6969d40e6a3d2d0f90013165c2b98,SP,sao paulo,10,8,5239.98,4997.98,524.0,4.4,100.0,4.6
5bffbafbb22daf6d3bfc216a46db8708,RJ,nilopolis,21,8,5239.7,4785.2,227.81,4.7,109.5,8.7
f67efa3f0b6761102a7f8c6b7b571f5d,PR,curitiba,31,9,5188.68,4347.19,162.15,4.44,103.2,16.2
f680f85bee2d253556ac91be391d2c82,SP,carapicuiba,45,10,5183.92,4290.5,96.0,4.3,117.8,17.2
5b179e9e8cc7ab6fd113a46ca584da81,SP,sao paulo,34,9,5173.5,4507.86,143.71,3.51,97.1,12.9
822bad9bc42b51213ba522fe87b7ab5d,SC,balneario camboriu,18,7,5160.0,4632.66,286.67,4.11,72.2,10.2
709e16e2b25c7474d980076c6bfc4806,SP,birigui,60,39,5151.9,3924.94,64.4,4.53,130.0,23.8
d566c37fa119d5e66c4e9052e83ee4ea,SP,sao paulo,65,25,5145.7,4166.48,70.49,4.72,107.7,19.0
fad44952713764836814be105382aee5,RJ,rio de janeiro,32,1,5129.0,4621.12,160.28,4.28,96.9,9.9
4917cee8d902e13428c3ec4b1ca6f315,SC,blumenau,31,7,5103.9,4029.46,164.64,4.16,96.8,21.1
45ba18c210d42734ec52c0c1c574e9ee,SP,sao roque,35,27,5099.44,4175.11,134.2,4.05,102.9,18.1
b39d7fe263ef469605dbb32608aee0af,SP,ibitinga,43,19,5063.2,4026.17,105.48,3.79,107.0,20.5
67bf6941ba2f1fa1d02c375766bc3e53,PR,curitiba,15,4,5062.0,3804.06,253.1,4.3,120.0,24.9
0cbcee27c791afa0cdcb08587a2013a8,MG,tres coracoes,37,13,5054.15,4270.62,129.59,4.0,94.6,15.5
f84fa566034f5e8e880a07ec624c56af,SP,indaiatuba,89,8,5053.81,3834.67,50.04,4.31,100.0,24.1
e067ad2c1c0b48758eb1b5228bcf7a68,SP,santos,54,36,5042.55,4037.19,82.66,4.13,103.7,19.9
afe0067131b73e40875c9b6c10bd2e21,MG,lagoa da prata,45,7,5040.5,3929.41,112.01,4.27,95.6,22.0
3df020b72d3d44b3af9d110fa3940b65,SP,jales,55,13,5039.9,3330.33,49.9,3.95,161.8,33.9
9674754b5a0cb32b638cec001178f799,SP,sao paulo,84,40,5025.67,3791.22,51.28,4.08,113.1,24.6
099095b050cfe8eb1ddff5317587e96e,SP,sao paulo,16,11,5003.84,4301.75,263.36,3.05,100.0,14.0
4bf2f4ee540798a61f9636d12cd9cc80,SP,assis,29,18,4995.56,4490.11,166.52,4.17,100.0,10.1
835f0f7810c76831d6c7d24c7a646d4d,SP,sao paulo,42,18,4990.2,4058.15,103.96,3.31,78.6,18.7
45213867cefbf2cd4c6177e10216a951,SP,araras,14,9,4955.42,4521.68,353.96,3.86,85.7,8.8
1bb2bdb95f4841f1bba2c0d2cd83d3c9,SP,sao paulo,79,23,4930.73,3797.46,58.7,4.58,98.7,23.0
dbd66278cbfe1aa1000f90a217ca4695,SP,sao paulo,85,18,4928.9,3385.03,49.79,4.45,109.4,31.3
e9d99831abad74458942f21e16f33f92,SP,sao paulo,130,35,4922.48,2928.9,33.04,3.91,103.1,40.5
3ab971ce71839580d2ae5b4e40fe8044,SP,sao paulo,35,8,4917.0,4036.75,132.89,3.89,97.1,17.9
9df5750209b83567ec144eb299d7d634,RS,sao leopoldo,11,8,4917.0,4657.7,447.0,4.0,90.9,5.3
503c1de08ae81a2d86f17951b204db55,SP,sao paulo,22,2,4906.99,4492.08,223.04,4.41,90.9,8.5
f789d2c4f2c2eb38fc4373e7a4b35264,MG,juiz de fora,44,28,4864.24,3995.24,99.27,4.18,106.8,17.9
b2479f944e1b90cf8a5de1bbfde284d6,SP,ibitinga,101,37,4848.5,2596.18,36.73,3.32,111.9,46.5
0d85bbda9889ce1f7e63778d24f346eb,MG,uberlandia,51,17,4845.2,3220.7,83.54,4.21,92.2,33.5
f7496d659ca9fdaf323c0aae84176632,SP,sao paulo,25,15,4837.67,4033.41,186.06,4.58,96.0,16.6
1336efc61c316ddf92c899eb817f7cae,SP,assis,74,50,4837.31,3319.33,56.91,3.94,104.1,31.4
ce69a8021d18961dd2a40269b7c2c293,PR,curitiba,19,13,4818.0,4346.95,253.58,4.47,89.5,9.8
abcd2cb37d46c2c8fb1bf071c859fc5b,MT,cuiaba,44,31,4817.32,3512.8,94.46,4.31,111.4,27.1
c12b92bf1c350f3e6bf88d3596219c86,SP,garca,17,9,4808.78,4364.72,282.87,3.88,94.1,9.2
2a7dc43cecabf23403078e2188437d1d,SP,sao paulo,52,14,4795.91,3962.2,88.81,4.09,96.2,17.4
fcdd820084f17e9982427971e4e9d47f,SP,ribeirao preto,16,5,4783.99,3902.24,177.18,3.26,156.3,18.4
30a2f535bb48308f991d0b9ad4a8c4bb,SP,santa barbara d'oeste,71,20,4781.2,3688.05,54.33,4.26,119.7,22.9
cfa5ab0e4d3fc212fd0b3410e7081c62,MG,uba,15,10,4780.81,3765.33,239.04,3.65,133.3,21.2
dfa0c4c6229ab200a4a1336b4d7128ff,SC,florianopolis,77,35,4777.1,3009.99,55.55,4.01,107.8,37.0
acce39e832338debb07b02385cde5967,MG,contagem,44,30,4748.1,3572.54,107.91,4.48,100.0,24.8
ad420dd0c4f92f8af951ac24b86d0cf5,MG,fronteira,42,23,4705.29,3792.18,102.29,4.16,102.4,19.4
582d4f8675b945722eda7c0cb61ba4c7,SP,bertioga,59,25,4702.96,3721.99,66.24,4.11,118.6,20.9
0ef83d7d83ed97cd2a0049ac8be5f88a,PR,curitiba,48,14,4699.01,3634.6,83.91,4.25,114.6,22.7
968268a686aa05d1f529fb07dff08130,SP,sao paulo,12,4,4677.29,4473.74,389.77,3.5,100.0,4.4
8931a84a914b3fe9b1ddaa4d704947ca,SP,sao paulo,29,16,4668.3,4243.71,145.88,3.77,93.1,9.1
1a932caad4f9d804097d7f8e615baed1,SP,sao paulo,20,4,4661.0,3620.55,155.37,3.57,130.0,22.3
a3dd39f583bc80bd8c5901c95878921e,BA,salvador,34,3,4659.81,3834.3,122.63,4.61,108.8,17.7
7e3f87d16fb353f408d467e74fbd8014,SP,sao paulo,91,19,4653.09,3237.81,50.03,4.16,90.1,30.4
537eb890efff034a88679788b647c564,RJ,rio de janeiro,158,46,4647.8,2150.12,27.02,4.18,102.5,53.7
0176f73cc1195f367f7b32db1e5b3aa8,SP,ibitinga,37,18,4643.2,3371.13,122.19,4.05,91.9,27.4
ef990a83bbea832f36ebe81376335aa8,SC,joinville,43,8,4642.59,3727.94,105.51,3.66,76.7,19.7
9add47bf45ce8e8c7db6b9cf670b1e09,PR,fazenda rio grande,41,11,4606.44,3523.68,107.13,4.26,102.4,23.5
f0837c8d71434931d9e38e7b79234797,RS,arvorezinha,22,8,4596.9,3953.03,191.54,4.63,104.5,14.0
06579cb253ecd5a3a12a9e6eb6bf8f47,SP,sao paulo - sp,61,11,4587.4,3166.83,65.53,3.84,96.7,31.0
31da954dc0855f2495c6310f70a2f931,SP,araras,29,14,4583.0,4133.29,152.77,4.23,93.1,9.8
4c498c7345e89aebad651544829beca0,SP,carapicuiba,47,20,4570.27,4008.88,97.24,4.28,87.2,12.3
2addf05f476d0637864454e93ba673d5,DF,brasilia,12,8,4552.0,4226.36,379.33,5.0,100.0,7.2
c68fb906c8f4b4b946d8386bfa6e5467,SP,jaboticabal,45,36,4541.16,3648.71,94.61,4.51,104.4,19.7
1fe5540d7c1c37a595fefbacd5570d9e,RJ,paraiba do sul,20,2,4537.6,3956.45,181.5,4.28,120.0,12.8
45d33f715e24d15a6ccf5c17b3a23e3c,SP,sorocaba,56,31,4518.49,3653.51,77.91,4.17,96.4,19.1
834f8533b2ecb6598dd004ff3de7203a,SP,sao paulo,41,25,4516.11,3542.96,94.09,3.88,97.6,21.5
b561927807645834b59ef0d16ba55a24,SP,sao paulo,85,42,4501.99,3196.95,47.39,4.34,95.3,29.0
55d3daac7c404d59e51c2aa2f4dc5a23,SP,sao paulo,21,7,4480.6,3170.72,160.02,3.93,133.3,29.2
b4a476fbd28de64b1e347abf9089366a,SP,itapevi,30,12,4479.04,3682.97,127.97,4.0,106.7,17.8
e81e1f9c3e762e620f3fb60a51499e16,SC,curitibanos,17,7,4465.99,3952.49,248.11,3.82,94.1,11.5
fc906263ca5083d09dce42fe02247800,MG,belo horizonte,112,17,4457.8,2588.32,37.78,4.38,105.4,41.9
8bd0f31cf0a614c658f6763bd02dea69,SP,sao paulo,33,10,4455.34,3487.36,127.3,4.21,103.0,21.7
b90e891671cffd9557f33a97dc523645,PR,sao jose dos pinhais,34,13,4449.0,3816.69,114.08,4.13,114.7,14.2
bbad7e518d7af88a0897397ffdca1979,SP,sao paulo,68,14,4426.32,3111.4,52.69,3.05,95.6,29.7
d379f449f2a3b271bc01c0782020f705,MG,divinopolis,28,13,4423.06,3346.32,152.52,3.93,100.0,24.3
beadbee30901a7f61d031b6b686095ad,SP,guarulhos,64,7,4373.98,3436.44,64.32,3.94,81.3,21.4
15aac934c58d886785ac1b17953ea898,ES,muqui,25,20,4353.9,3688.2,167.46,4.12,88.0,15.3
eed78ac17f7f795a19a709745f00cd4e,SP,botucatu,22,12,4349.5,3503.16,77.67,3.41,254.5,19.5
a3f0b55de503387383c7b1de3ad7f678,PR,curitiba,24,13,4348.4,3119.06,167.25,4.38,104.2,28.3
2ff97219cb8622eaf3cd89b7d9c09824,SP,salto,87,44,4339.1,2979.5,46.16,4.55,101.1,31.3
9803a40e82e45418ab7fb84091af5231,GO,rio verde,11,13,4278.75,3766.12,237.71,3.11,163.6,12.0
cc5a78bbad32776dc4e3af205218368c,MG,divinopolis,33,25,4269.18,2965.01,112.35,4.47,112.1,30.5
1fdc574883ef3b33ad41562d93f3a74a,SP,limeira,18,14,4251.0,3977.73,236.17,4.44,94.4,6.4
43f8c9950d11ecd03a0304a49e010da6,SP,carapicuiba,41,21,4249.59,3691.96,103.65,4.56,92.7,13.1
3c03b12bab54d8b37d79d914bfdb1aa0,RJ,sao joao de meriti,37,12,4236.34,3552.91,98.52,3.88,97.3,16.1
cac4c8e7b1ca6252d8f20b2fc1a2e4af,SP,indaiatuba,74,33,4228.18,2680.72,50.94,3.55,85.1,36.6
8a130737016f838139d31878787a39c9,SP,sao paulo,56,7,4222.03,3379.74,68.1,4.35,103.6,19.9
8bb48dc19fccaa8613b6229bf7f452a2,SP,assis,82,47,4215.12,2345.87,43.91,4.34,114.6,44.3
6288c69c4ce638e59925e59193f98b16,SP,santo andre,20,6,4196.8,3926.59,209.84,4.25,95.0,6.4
23613d49c3ac2bd302259e55c06c050c,SP,porto ferreira,69,24,4193.1,2159.06,53.08,3.69,98.6,48.5
b19f3ca2ea475913750f25a5c37c8d8f,MG,divinopolis,19,15,4174.16,3171.67,219.69,3.26,68.4,24.0
bccf933e006e9b94a6184af782963e77,SP,assis,45,22,4162.74,3278.27,90.49,4.53,100.0,21.2
f76a3b1349b6df1ee875d1f3fa4340f0,SP,sao paulo,24,6,4160.79,3572.6,173.37,3.46,62.5,14.1
8b9d6eec4a7eb7d0f9d579ce0b38324d,RJ,mesquita,48,7,4159.55,2492.25,79.99,4.12,91.7,40.1
cd6efc47efaabf134f8bdb654e10b4f1,RJ,rio de janeiro,31,10,4158.55,3559.94,129.95,4.5,93.5,14.4
d66c305afaec317ebee552073a674429,MG,ribeirao das neves,38,23,4156.49,3033.06,92.37,4.53,115.8,27.0
6fc26fe110feebd80a433e1f012a84f9,SP,fernandopolis,35,19,4150.87,3173.68,57.65,4.01,191.4,23.5
11bfa66332777660bd0640ee84d47006,SP,ribeirao preto,76,40,4146.86,2436.1,40.26,3.78,111.8,41.3
65febd49fd28ec955651299159b1f527,SP,sao paulo,33,14,4136.71,3188.04,108.86,4.34,109.1,22.9
681fce914360217db47784ae28905a96,PR,araucaria,23,9,4127.33,3682.86,171.97,3.87,91.3,10.8
98dac6635aee4995d501a3972e047414,SP,sao paulo,89,61,4115.75,1736.15,21.66,3.89,203.4,57.8
3c7c4a49ec3c6550809089c6a2ca9370,SP,sao paulo,139,24,4102.65,2298.24,25.8,3.72,105.0,44.0
e883aa812c37a7413226856f4579fe91,SP,itapevi,26,6,4097.1,3639.74,141.28,3.9,107.7,11.2
42b729f859728f5079499127a9c2ef37,SP,sao paulo,103,18,4096.96,2797.0,31.27,4.36,114.6,31.7
99002261c568a84cce14d43fcffb43ea,MT,cuiaba,36,19,4088.0,2987.67,113.56,3.72,91.7,26.9
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,RJ,rio de janeiro,35,19,4063.9,3325.93,96.76,3.93,108.6,18.2
715bbd5ba4e6b74cb0d2f29eb45058b0,SP,serra negra,62,28,4043.3,2770.72,63.18,4.47,95.2,31.5
382229d1e840115ffe3dbf5ff460e417,RJ,rio de janeiro,45,23,4037.06,3183.79,84.11,4.31,95.6,21.1
55a5b51f93f2b70ea513f5a047b0262a,MG,sao joao del rei,39,5,4002.3,3155.22,97.62,4.49,97.4,21.2
d20b021d3efdf267a402c402a48ea64b,SP,ibitinga,86,44,4002.29,2478.18,38.86,3.71,98.8,38.1
6ec1a01e866584bb679eb9b098345919,SP,santos,30,16,3998.91,3203.06,129.0,4.24,80.0,19.9
951e8cef368f09bb3f3d03c00ca4702c,SP,ibitinga,62,47,3993.31,2633.08,57.87,4.16,101.6,34.1
6b333a05bf188ef3e1f1662a86bd9855,DF,brasilia,12,9,3990.91,3426.94,306.99,4.38,100.0,14.1
50c9975695009e5e6473912e83a6d1da,MG,claudio,50,36,3964.4,1044.85,58.3,3.99,122.0,73.6
ec8879960bd2221d5c32f8e12f7da711,SP,itatiba,35,9,3957.5,3158.74,113.07,4.29,82.9,20.2
bf3c6d2a28b2b5501e6c15448982dcc9,SP,sao paulo,35,10,3956.5,3264.85,92.01,4.42,120.0,17.5
3f995f07c49d0d55a99d5c54957f7d81,SP,itapecerica da serra,43,3,3955.7,3284.2,91.99,4.21,97.7,17.0
81f89e42267213cb94da7ddc301651da,SP,presidente prudente,46,4,3955.0,3188.82,76.06,3.54,113.0,19.4
d673a59aac7a70d8b01e6902bf090a11,SP,ibitinga,79,16,3936.84,2327.99,46.32,3.98,97.5,40.9
d12c926d74ceff0a90a21184466ce161,SP,sao paulo,76,30,3923.76,2676.45,39.63,4.11,128.9,31.8
fde0cc9ea29c8ccfc0a2c22256a58c71,PR,curitiba,35,9,3922.0,2922.73,112.06,4.49,97.1,25.5
7f152321c60a266edc53af1925ef96c1,SC,criciuma,20,3,3919.8,3367.68,195.99,3.8,70.0,14.1
d5ba419e26d246a0719437cf37d9b46d,SP,sao paulo,33,9,3911.5,3407.2,115.04,3.91,90.9,12.9
79ed755314cfe6df0daef2c6cd3022cd,SP,rio claro,23,12,3907.5,3448.34,156.3,4.7,108.7,11.8
3361277dc30b7cccdb0c286b24219756,PR,maringa,29,18,3905.05,3269.2,92.98,4.21,127.6,16.3
f00e21b1e91a79653163b7fd8f293ff1,SP,andradas,31,29,3900.09,3329.12,125.81,4.1,96.8,14.6
14d7985702e72162bbf13b6beb74ab2b,SP,santo andre,37,26,3887.0,3333.0,102.29,4.34,89.2,14.3
02f5837340d7eb4f653d676c7256523a,PR,curitiba,30,3,3883.05,3302.22,129.44,4.83,96.7,15.0
8090490573c6c0aa343a7231ebcb8c86,SP,sao paulo - sp,26,9,3871.12,3444.21,148.89,4.19,92.3,11.0
1b938a7ec6ac5061a66a3766e0e75f90,SP,penapolis,29,8,3859.8,3000.15,124.51,4.45,103.4,22.3
c9a06ece156bb057372c68718ec8909b,DF,brasilia,11,2,3849.0,3416.04,349.91,3.36,100.0,11.2
42fa4ee7240e9b8eb4576358ec142ba7,RS,caxias do sul,22,7,3845.7,3326.93,174.8,4.81,100.0,13.5
8ed8ea9a57c862f2c18c2fe41f601d56,SC,blumenau,19,2,3831.9,3100.83,201.68,4.47,100.0,19.1
6860153b69cc696d5dcfe1cdaaafcf62,SP,capivari,74,22,3827.63,2337.03,45.57,4.16,104.1,38.9
232a6014e7b10cba61c6c2b2ea6bb4b0,SP,cafelandia,32,20,3819.97,2622.9,109.14,4.09,103.1,31.3
891071be6ba827b591264c90c2ae8a63,SP,sao paulo,85,27,3793.34,2587.79,41.69,3.87,89.4,31.8
2e13c71026e1a39ba5cc1b86dcb679aa,SP,sao paulo,24,9,3793.0,3275.79,135.46,4.25,108.3,13.6
cb41bfbcbda0aea354a834ab222f9a59,SP,sao paulo,11,2,3792.0,2933.34,344.73,3.27,63.6,22.6
6a0cbc8af2e8abd1bdfb777943d174c6,SP,batatais,34,5,3788.15,3059.15,111.42,4.03,91.2,19.2
3f3486b61f45078d4f31ee5e43d8c5bb,SP,sao paulo,39,12,3769.73,2886.33,96.66,4.33,84.6,23.4
2199e7fe213c16213bf5d6a7eadc9a5d,SP,registro,24,12,3767.29,3225.48,125.58,4.4,120.8,14.4
f0b47fbbc6dee9aafe415a6e33051b3f,SP,maua,67,38,3766.92,2445.94,44.32,4.26,114.9,35.1
7d76b645482be4a332374e8223836592,SP,sao paulo,172,88,3765.74,1243.71,20.58,3.97,94.8,67.0
5d9dc90a686a8fddacffab6bab5653a3,SP,santana de parnaiba,12,5,3761.94,3392.61,313.5,4.17,91.7,9.8
edf96ef93ed595084bbcbd9224bd2894,SP,sao paulo,25,8,3757.0,3148.22,134.18,3.79,100.0,16.2
822166ed1e47908f7cfb49946d03c726,RJ,tres rios,69,34,3752.31,1900.99,34.11,3.94,158.0,49.3
2d2c62bef4c8ba0dd74e0e228e808539,SP,ribeirao preto,16,9,3749.0,3267.52,234.31,4.13,87.5,12.8
3c4e0452bff7a2a788179488d3d77032,PR,colombo,32,10,3746.4,3140.28,104.07,3.74,109.4,16.2
eb4df17aed01d918c65f0f8d650900c0,SP,paulinia,11,9,3739.87,3554.28,339.99,3.91,72.7,5.0
13d058e4eeac2ce8217660b2f8a05812,SP,osasco,22,3,3739.78,2832.19,169.99,4.18,86.4,24.3
602044f2c16190c2c6e45eb35c2e21cb,SP,ibitinga,48,26,3739.14,2787.12,64.47,3.0,89.6,25.5
77e4abfd739aed9c46480f90f81c0eb4,DF,brasilia,18,9,3736.99,3381.77,207.61,4.78,100.0,9.5
23a0ffca143a15b9b5bbdb7d552f626a,SP,sao pedro,23,12,3718.51,3132.74,154.94,3.96,91.3,15.8
520b493b57809f446cb0a233bb3e25c7,SP,santos,63,28,3713.9,2639.99,50.19,4.38,114.3,28.9
ec80e49e69745ab6c14f984bf2149423,SP,limeira,12,2,3709.0,3520.69,309.08,4.0,83.3,5.1
a44fb5a447105f8469bdf16bf9159f25,RS,porto alegre,19,11,3706.1,3119.49,195.06,4.05,73.7,15.8
c0563dd588b775f2e37747ef6ad6c92c,SP,santo andre,28,8,3697.2,3299.72,132.04,4.36,89.3,10.8
0509040ea3fe50071181bbc359eb7738,MG,belo horizonte,87,34,3689.35,2279.45,38.43,4.49,103.4,38.2
5f5b43b2bffa8656e4bc6efeb13cc649,SP,sao paulo,27,18,3677.2,3121.75,126.8,4.45,103.7,15.1
b1fecf4da1fa2689bccffa0121953643,MS,campo grande,19,8,3669.64,3272.56,183.48,4.95,105.3,10.8
2745f798279e0ed033addcc1474776d7,SP,sao paulo,32,13,3668.53,2972.07,114.64,3.97,90.6,19.0
c731d18cea9bf687ffee82a241c25b11,SC,concordia,24,18,3662.0,3051.35,140.85,3.96,108.3,16.7
33ac3e28642ab8bda860a2f693000e78,SP,cotia,34,18,3661.03,3170.94,104.6,4.23,102.9,13.4
8b2492b7ff4468839593fafeed55bad9,RJ,sao goncalo,29,15,3660.08,2983.9,81.34,3.89,137.9,18.5
56642bcb79900e777d68e91915cb4267,SP,sao paulo,48,8,3657.64,2843.49,65.31,3.77,97.9,22.3
7f2617c58d5d06806987308b45654351,SP,sao paulo,22,2,3656.8,3330.33,158.99,3.87,95.5,8.9
5d3bb11474a06bdc23fb9e89f1164ee0,SP,assis,31,10,3654.6,3130.38,114.21,3.94,100.0,14.3
f97e2b0650c2068227e1d366140eb62f,SP,santo antonio de posse,16,7,3654.0,2642.02,174.0,3.65,125.0,27.7
6bb0724edf0b62fb91ac404873a97241,SP,cotia,17,10,3653.0,2889.48,202.94,4.5,88.2,20.9
38e679b9e0064cd94c6f035707344dae,PR,londrina,27,11,3644.15,2951.68,130.15,4.15,100.0,19.0
ed4311e67debd72b8610a5347a743087,SP,guarulhos,25,7,3636.0,2929.19,139.85,4.48,96.0,19.4
1eade46fba20122dc4aefb379f8c636b,SP,sao paulo,58,8,3635.37,2597.03,48.47,4.31,112.1,28.6
4559697a8f7e637227c2eeaed843baff,SP,presidente prudente,39,3,3626.1,2882.07,88.44,4.22,97.4,20.5
e49c26c3edfa46d227d5121a6b6e4d37,PE,brejao,34,30,3624.35,2483.04,103.55,4.51,102.9,31.5
f3da5b2ff499efb8d4a6d371d175d7dd,SP,sao paulo,77,29,3599.79,2484.92,43.37,3.9,93.5,31.0
271c58a1d139c45eaf3316107c6d3a3b,SP,sao paulo,27,6,3597.63,2962.71,133.25,4.19,92.6,17.6
8f119a0aee85c0c8fc534629734e94fd,SP,barueri,75,30,3578.88,2511.87,44.18,4.25,101.3,29.8
99a54764c341d5dc80b4a8fac4eba3fb,SP,sao paulo,44,31,3578.76,2279.94,54.22,3.51,115.9,36.3
3c010235b7345c92f125d14ee232a76b,PR,mandirituba,15,6,3578.0,3150.68,238.53,4.67,100.0,11.9
3d8fa2f5b647373c8620330c4e077a9f,SP,sao paulo,42,11,3554.73,2751.87,74.06,4.11,111.9,22.6
218f991754f360af9c2daa5e0b8e990c,SP,sao paulo,14,4,3554.32,3289.1,209.08,3.53,107.1,7.5
406822777a0b9eb5c50e442dd4cd3ec5,SP,tatui,44,18,3548.09,2646.97,77.13,4.36,90.9,25.4
66dc1b1632bd6a3e508510c5b3492107,SP,jau,36,20,3542.19,2852.48,86.39,3.49,111.1,19.5
71039d19d4303bf9054d69e9a9236699,SP,sao paulo,35,26,3537.2,2915.75,93.08,3.68,80.0,17.6
96804ea39d96eb908e7c3afdb671bb9e,MG,ibia,37,5,3530.75,2793.5,90.53,3.97,102.7,20.9
e7d5b006eb624f13074497221eb37807,SP,santo andre,28,8,3478.93,2737.44,55.22,3.11,217.9,21.3
